Date,Broker,Ticker,Lot,Avg,Value
2025-10-13,CP,AGRS,-2965,73,-21644500
2025-10-13,XC,AGRS,-241,72.16257668711657,-1734000
2025-10-13,JB,AGRS,-65,72,-464900
2025-10-13,AG,AGRS,-1732,72.7454128440367,-12599200
2025-10-13,EP,AGRS,-1030,72.48543689320388,-7466000
2025-10-13,CC,AGRS,-871,72.00732438131173,-5683800
2025-10-13,PD,AGRS,-779,71.5421686746988,-5505700
2025-10-13,AZ,AGRS,4,73,-84800
2025-10-13,KK,AGRS,-578,73,-4219400
2025-10-13,AZ,AHAP,39930,88.67756758648036,353750100
2025-10-13,CC,AHAP,39655,89.62388588927391,355835700
2025-10-13,CP,AHAP,24272,89.584436839756,216253900
2025-10-13,NI,AHAP,15880,89.54385451993919,142215100
2025-10-13,MG,AHAP,6647,89.15596580574754,58578300
2025-10-13,AT,AHAP,1519,89.24774774774775,13557100
2025-10-13,AO,AHAP,3188,89.125,28410800
2025-10-13,AI,AHAP,2200,89.22727272727273,19630000
2025-10-13,KI,AHAP,340,90.71830985915493,3085900
2025-10-13,DR,AHAP,200,89.41042345276873,1867900
2025-10-13,YB,AHAP,5445,89.24709989863723,48158500
2025-10-13,PO,AHAP,222,89,1975800
2025-10-13,BQ,AHAP,4775,89.9101379212285,42940000
2025-10-13,XA,AHAP,176,90.56280487804878,1799300
2025-10-13,PD,AHAP,732,89.48914959242124,7197400
2025-10-13,IF,AHAP,999,89,8891200
2025-10-13,MU,AHAP,1000,88.95652173913044,8505100
2025-10-13,FZ,AHAP,300,89,2670000
2025-10-13,YP,AHAP,4308,89.4336897679668,39427800
2025-10-13,HP,AHAP,203,91,1849000
2025-10-13,DH,AHAP,598,89.7425431711146,5422800
2025-10-13,AK,AHAP,593,89,5259800
2025-10-13,OD,AHAP,3576,88.50251376586067,31592600
2025-10-13,EP,AHAP,2425,89.8525641025641,21792600
2025-10-13,ZP,AHAP,1022,89.27058823529411,9263600
2025-10-13,XL,AHAP,-96612,89.48364601397867,-862743300
2025-10-13,GR,AHAP,-41281,89.35902345619914,-368920900
2025-10-13,CD,AHAP,-4,89,-35000
2025-10-13,GI,AHAP,-2,89.5,-17900
2025-10-13,KK,AHAP,-6143,88.96091104955372,-53658600
2025-10-13,XC,AHAP,-5868,89.42165551839464,-52520400
2025-10-13,SQ,AHAP,-3742,89.42564320045236,-33571600
2025-10-13,RG,AHAP,-3000,89,-26700000
2025-10-13,YU,AHAP,-2187,90.04020908725371,-19693000
2025-10-13,LG,AHAP,-1654,89.98377501352083,-14888000
2025-10-13,DX,AHAP,-71,89.04225352112677,-632200
2025-10-13,RS,AHAP,-25,89,-222500
2025-10-13,XL,AIMS,717,482,34559400
2025-10-13,MG,AIMS,600,482,28920000
2025-10-13,SQ,AIMS,525,482,25305000
2025-10-13,BQ,AIMS,500,482,24100000
2025-10-13,XC,AIMS,397,482,19135400
2025-10-13,AO,AIMS,45,482,2169000
2025-10-13,KK,AIMS,5,482,241000
2025-10-13,OD,AIMS,1,482,48200
2025-10-13,PF,AIMS,-780,482,-37596000
2025-10-13,PD,AIMS,-584,482,-28148800
2025-10-13,EL,AIMS,-500,482,-24100000
2025-10-13,YJ,AIMS,-270,482,-13014000
2025-10-13,PC,AIMS,-2,482,-96400
2025-10-13,DR,AIMS,-19,482,-915800
2025-10-13,KI,AIMS,-1,482,-48200
2025-10-13,DH,AIMS,-14,482,-674800
2025-10-13,YP,AIMS,-247,482,-11905400
2025-10-13,AT,AIMS,-15,482,-723000
2025-10-13,DX,AIMS,-140,482,-6748000
2025-10-13,HP,AIMS,-1,482,-48200
2025-10-13,CP,AIMS,-100,482,-4820000
2025-10-13,CC,AIMS,-49,482,-2361800
2025-10-13,NI,AIMS,-48,482,-2313600
2025-10-13,LG,AIMS,-20,482,-964000
2025-10-13,DR,AISA,10499,139.95437909609328,147172400
2025-10-13,YP,AISA,7317,139.7766515327491,103095400
2025-10-13,YJ,AISA,7099,140.97210874771093,100076100
2025-10-13,DH,AISA,214,140.6890756302521,2995200
2025-10-13,NI,AISA,971,139.54344216934146,13329000
2025-10-13,KK,AISA,5345,139.0642756138321,74206100
2025-10-13,ZP,AISA,630,139.4126984126984,8783000
2025-10-13,IU,AISA,4500,140.88888888888889,63400000
2025-10-13,PC,AISA,2300,139.36484490398817,31782200
2025-10-13,GI,AISA,78,140,1092000
2025-10-13,AI,AISA,1430,138.94637223974763,19868500
2025-10-13,YU,AISA,230,138.7826086956522,3192000
2025-10-13,YB,AISA,165,139.00159489633174,2313600
2025-10-13,IF,AISA,75,139,1042500
2025-10-13,AO,AISA,150,139,2085000
2025-10-13,SQ,AISA,1401,139.16297262059973,19472300
2025-10-13,HD,AISA,966,139.74924078091107,13501400
2025-10-13,BQ,AISA,1016,139.4607843137255,14169000
2025-10-13,KI,AISA,62,139.06451612903226,862200
2025-10-13,LG,AISA,852,138.32454128440367,11781900
2025-10-13,RS,AISA,1000,139,13900000
2025-10-13,CD,AISA,502,138.0019920318725,6927700
2025-10-13,LS,AISA,187,140.9625668449198,2636000
2025-10-13,AZ,AISA,-7438,139,-103318300
2025-10-13,XL,AISA,-14530,139.59868580573203,-202764500
2025-10-13,CC,AISA,-12912,139.7995782483848,-182376500
2025-10-13,AT,AISA,-31,140,-435000
2025-10-13,ES,AISA,-20,140,-280000
2025-10-13,XA,AISA,-97,139,-1348300
2025-10-13,MG,AISA,-3563,140.14875105248387,-49935000
2025-10-13,TP,AISA,-2347,139.85033507073715,-32860500
2025-10-13,AK,AISA,-35,140.1976401179941,-504700
2025-10-13,EP,AISA,-1816,139.5516247379455,-25255500
2025-10-13,PD,AISA,-1072,139.2805729417429,-14942700
2025-10-13,OD,AISA,-200,140,-2803400
2025-10-13,CP,AISA,-1023,140.0027700831025,-14325200
2025-10-13,GR,AISA,-97,138,-1288300
2025-10-13,DX,AISA,-1000,140,-14000000
2025-10-13,HP,AISA,-129,139,-1789100
2025-10-13,MU,AISA,-150,139,-2086500
2025-10-13,XC,AISA,-401,140.05515887183148,-5590800
2025-10-13,AG,AISA,-128,139,-1779200
2025-10-13,YP,AKPI,376,520.2025782688767,19081500
2025-10-13,NI,AKPI,97,556.340206185567,5396500
2025-10-13,PD,AKPI,77,552.1134020618557,4225500
2025-10-13,KK,AKPI,50,547.6,2738000
2025-10-13,OD,AKPI,25,555,1387500
2025-10-13,CC,AKPI,16,554.8611111111111,907500
2025-10-13,EP,AKPI,10,530,530000
2025-10-13,YU,AKPI,8,525,392000
2025-10-13,AZ,AKPI,5,535,267500
2025-10-13,XL,AKPI,-250,525.0088183421517,-12347000
2025-10-13,BQ,AKPI,-210,545.6502242152467,-11483500
2025-10-13,XC,AKPI,-120,530.5514705882352,-6349500
